transaction_id,customer_id,transaction_date,transaction_type,transaction_amount,account_balance,created_at
2279,100178,2025-07-10,credit,811,38124,2025-12-11 14:55:41
2280,100178,2025-08-26,credit,11493,"49,617",2025-07-31 14:55:41
2281,100178,2025-11-01,,6995,49617,2025-07-20 14:55:41
2282,100178,2025-10-26,,10655,49617,2025-09-09 14:55:41
2283,100178,2025-13-40,,6481,49617,2025-09-07 14:55:41
2284,100178,2025-01-22,debit,6119,43498,2025-12-28 14:55:41
2285,100178,06/11/2025,debit,19166,24332,2025-07-29 14:55:41
2286,100178,2025-13-40,debit,8373,"15,959",2025-08-03 14:55:41
2287,100178,2025-09-04,debit,400,15559,2025-08-23 14:55:41
2288,100178,2025-07-25,credit,11554,27113,2025-11-18 14:55:41
2289,100178,2025-01-07,debit,19166,7947,2025-11-07 14:55:41
2290,100178,2025-03-26,debit,"₹19,293",0,2025-07-11 14:55:41
2291,100178,2025-02-05,debit,9838,0,2025-07-21 14:55:41
2292,100178,2025-02-21,credit,19751,0,2025-09-30 14:55:41
2293,100178,2025-07-03,,521,0,2025-12-12 14:55:41
2294,100178,2025-05-15,credit,13956,12523,2026-01-07 14:55:41
2295,100179,2025-03-31,credit,18058,63519,2025-08-11 14:55:41
2296,100179,2025-10-20,credit,11777,75296,2025-12-13 14:55:41
2297,100179,04/03/2025,credit,5483,80779,2025-11-23 14:55:41
2298,100179,2025-06-07,,6945,80779,2025-12-07 14:55:41
2299,100179,29/01/2025,debit,11155,,2025-09-03 14:55:41
2300,100179,11/01/2025,credit,13880,83504,2025-12-15 14:55:41
2301,100179,21/03/2025,debit,"2,683","80,821",2025-10-01 14:55:41
2302,100179,2025-11-22,,15620,N/A,2025-08-25 14:55:41
2303,100179,2025-09-03,credit,7068,87889,2025-11-13 14:55:41
2304,100179,2025-04-16,debit,"10,208",77681,2025-11-03 14:55:41
2305,100179,2025-01-02,credit,₹592,78273,2025-07-11 14:55:41
2306,100180,2025-01-26,,15678,"₹9,726",2025-10-18 14:55:41
2307,100180,2025-12-22,debit,4475,"5,251",2025-07-06 14:55:41
2308,100180,2025-10-15,,18363,5251,2025-07-13 14:55:41
2309,100180,2025-07-10,credit,7334,12585,2025-12-27 14:55:41
2310,100180,2025-10-22,credit,15157,27742,2025-11-08 14:55:41
2311,100180,2025-10-29,debit,10655,17087,2025-07-13 14:55:41
2312,100180,2025-04-26,debit,3918,13169,2025-10-06 14:55:41
2313,100180,2025-12-14,credit,8325,21494,2025-10-25 14:55:41
2314,100180,2025-10-20,credit,17872,"₹39,366",2025-11-07 14:55:41
2315,100180,2025-11-05,credit,7918,47284,2025-10-04 14:55:41
2316,100180,2025-06-11,debit,378625,0,2025-10-19 14:55:41
2317,100180,2025-10-15,,9345,0,2025-10-23 14:55:41
2318,100180,2025-12-12,debit,8948,0,2025-07-20 14:55:41
2319,100180,2025-08-01,debit,15534,0,2025-12-06 14:55:41
2320,100181,2025-01-18,,"₹1,468",,2025-07-08 14:55:41
2321,100181,2025-09-12,credit,4289,12226,2025-09-02 14:55:41
2322,100181,2025-05-25,credit,953,13179,2025-10-02 14:55:41
2323,100181,2025-05-21,credit,14401,27580,2025-11-12 14:55:41
2324,100181,2025-08-02,debit,"2,892",24688,2025-11-19 14:55:41
2325,100181,2025-06-18,debit,1740,22948,2025-12-14 14:55:41
2326,100181,2025-07-13,,14065,22948,2025-08-17 14:55:41
2327,100181,2025-12-15,credit,"7,205",30153,2025-09-21 14:55:41
2328,100181,2025-13-40,,16590,30153,2025-09-20 14:55:41
2329,100182,2025-12-16,credit,2139,10038,2025-11-11 14:55:41
2330,100182,20/12/2025,debit,12376,0,2025-09-18 14:55:41
2331,100182,2025-05-07,debit,8130,0,2025-10-12 14:55:41
2332,100182,30/08/2025,debit,1128,0,2025-10-29 14:55:41
2333,100182,2025-11-30,,"5,273",₹0,2025-08-19 14:55:41
2334,100182,15/01/2025,,"4,705",0,2025-11-26 14:55:41
2335,100182,2025-01-18,debit,4413,--,2025-09-27 14:55:41
2336,100182,2025-05-07,,12177,0,2025-12-17 14:55:41
2337,100183,2025-06-11,,18906,45919,2025-09-03 14:55:41
2338,100183,2025-06-19,debit,7069,38850,2025-09-04 14:55:41
2339,100183,2025-11-26,,"₹12,283",38850,2025-10-30 14:55:41
2340,100183,2025-04-05,credit,4576,43426,2025-07-24 14:55:41
2341,100183,2025-12-10,,--,43426,2025-09-13 14:55:41
2342,100183,2025-09-13,,16861,43426,2025-10-17 14:55:41
2343,100183,2025-06-01,credit,11935,55361,2025-07-02 14:55:41
2344,100183,2025-13-40,debit,8868,46493,2025-09-28 14:55:41
2345,100184,2025-06-03,,14434,26570,2025-09-12 14:55:41
2346,100184,2025-04-28,,11722,26570,2025-12-13 14:55:41
2347,100184,2025-13-40,credit,15528,42098,2025-09-28 14:55:41
2348,100184,2025-08-12,credit,18992,61090,2025-07-11 14:55:41
2349,100184,2025-01-17,debit,18670,42420,2025-07-21 14:55:41
2350,100184,2025-04-15,credit,13118,55538,2025-07-27 14:55:41
2351,100184,2025-10-28,debit,8278,47260,2025-12-09 14:55:41
2352,100184,2025-10-22,debit,5288,41972,2025-11-11 14:55:41
2353,100184,2025-05-16,debit,10236,31736,2025-07-14 14:55:41
2354,100185,2025-08-19,,6525,12357,2025-12-12 14:55:41
2355,100185,2025-02-25,,"₹7,690",12357,2025-08-17 14:55:41
2356,100185,2025-07-22,,"₹4,438",12357,2025-07-05 14:55:41
2357,100185,2025-01-22,debit,12961,0,2025-12-28 14:55:41
2358,100185,2025-01-10,debit,414,0,2026-01-08 14:55:41
2359,100185,2025-11-30,debit,--,0,2025-12-14 14:55:41
2360,100185,2025-08-05,debit,N/A,0,2025-07-09 14:55:41
2361,100185,2025-11-25,debit,"₹6,541",0,2025-07-04 14:55:41
2362,100186,2025-06-27,credit,1545,7775,2025-11-29 14:55:41
2363,100186,2025-11-18,debit,17302,0,2025-10-22 14:55:41
2364,100186,2025-09-13,credit,12035,"2,508",2025-08-27 14:55:41
2365,100186,2025-04-11,credit,"18,422",20930,2025-08-11 14:55:41
2366,100186,2025-05-01,debit,14922,"₹6,008",2025-11-29 14:55:41
2367,100186,2025-05-22,credit,"10,402",--,2025-07-30 14:55:41
2368,100186,2025-07-12,,1078,"16,410",2025-12-10 14:55:41
2369,100186,2025-10-16,,--,16410,2025-11-07 14:55:41
2370,100186,2025-05-07,,10795,16410,2025-08-12 14:55:41
2371,100186,2025-11-17,,"₹15,422",,2025-12-06 14:55:41
2372,100187,2025-01-03,,,29439,2025-12-17 14:55:41
2373,100187,2025-01-14,credit,14739,44178,2025-09-15 14:55:41
2374,100187,2025-12-17,,"11,278",44178,2026-01-06 14:55:41
2375,100187,2025-08-14,credit,8329,"₹52,507",2025-09-30 14:55:41
2376,100187,2025-02-24,,4290,52507,2025-08-04 14:55:41
2377,100187,2025-12-07,debit,1706,"₹50,801",2025-10-11 14:55:41
2378,100188,2025-11-07,credit,"₹19,008",39399,2025-10-13 14:55:41
2379,100188,2025-01-19,debit,18416,20983,2025-07-23 14:55:41
2380,100188,2025-07-05,,10510,"20,983",2025-09-28 14:55:41
2381,100188,2025-03-20,debit,9692,11291,2025-08-14 14:55:41
2382,100188,2025-04-22,debit,15689,0,2025-09-29 14:55:41
2383,100188,2025-07-03,,"₹19,783",0,2025-09-27 14:55:41
2384,100188,2025-05-20,debit,289,0,2025-09-09 14:55:41
2385,100188,2025-07-12,debit,19202,0,2025-07-03 14:55:41
2386,100188,2025-04-24,,5411,0,2025-10-10 14:55:41
2387,100188,2025-04-06,credit,"5,256",0,2025-08-23 14:55:41
2388,100188,2025-10-29,credit,12239,0,2026-01-16 14:55:41
2389,100189,10/09/2025,,7174,22865,2025-11-10 14:55:41
2390,100189,2025-05-07,,N/A,22865,2025-09-02 14:55:41
2391,100189,2025-12-15,,14742,"22,865",2026-01-06 14:55:41
2392,100189,2025-01-14,debit,"9,124",13741,2026-01-09 14:55:41
2393,100189,2025-05-24,,19574,13741,2025-11-28 14:55:41
2394,100190,2025-12-06,,12703,N/A,2025-10-18 14:55:41
2395,100190,2025-12-30,debit,10064,0,2025-09-30 14:55:41
2396,100190,2025-03-19,debit,17868,0,2025-11-19 14:55:41
2397,100190,2025-05-10,credit,--,0,2025-12-27 14:55:41
2398,100190,2025-03-12,credit,7369,2526,2025-12-08 14:55:41
2399,100190,2025-10-17,credit,668,3194,2026-01-16 14:55:41
2400,100190,2025-05-21,,8672,3194,2025-07-31 14:55:41
2401,100190,2025-08-27,,12647,3194,2025-12-27 14:55:41
2402,100190,2025-07-26,,10361,3194,2025-09-24 14:55:41
2403,100190,2025-07-25,debit,15726,0,2025-08-27 14:55:41
2404,100190,06/01/2025,,"₹11,407",0,2025-12-01 14:55:41
2405,100190,2025-07-07,credit,9621,₹0,2025-09-15 14:55:41
2406,100190,2025-08-29,debit,,0,2025-10-17 14:55:41
2407,100190,2025-08-02,,5776,0,2025-07-26 14:55:41
2408,100190,2025-02-02,debit,15894,0,2025-12-07 14:55:41
2409,100190,2025-02-15,debit,"8,299",0,2025-11-17 14:55:41
2410,100190,2025-01-12,credit,3755,0,2025-11-14 14:55:41
2411,100190,2025-06-16,debit,17339,0,2025-12-22 14:55:41
2412,100190,23/05/2025,credit,13702,0,2025-10-28 14:55:41
2413,100191,2025-10-08,credit,16638,55116,2025-10-01 14:55:41
2414,100191,2025-08-11,credit,6862,61978,2025-09-02 14:55:41
2415,100191,2025-05-10,credit,15403,77381,2025-07-24 14:55:41
2416,100191,2025-11-12,,19308,77381,2025-10-01 14:55:41
2417,100191,2025-06-07,,15618,77381,2025-09-02 14:55:41
2418,100191,2025-08-10,,12058,N/A,2025-07-15 14:55:41
2419,100191,26/01/2025,credit,328,77709,2025-07-07 14:55:41
2420,100191,2025-11-15,debit,N/A,73341,2025-12-16 14:55:41
2421,100191,2025-07-08,,2665,73341,2025-10-31 14:55:41
2422,100191,2025-05-20,debit,"6,192",67149,2025-11-18 14:55:41
2423,100191,2025-12-15,debit,1395,65754,2025-07-29 14:55:41
2424,100191,23/05/2025,credit,7901,73655,2025-11-06 14:55:41
2425,100191,2025-05-22,credit,2208,75863,2025-09-15 14:55:41
2426,100191,2025-01-09,,19868,75863,2025-08-07 14:55:41
2427,100191,2025-10-18,,,75863,2026-01-11 14:55:41
2428,100191,2025-01-08,debit,16066,59797,2025-12-15 14:55:41
2429,100191,2025-09-09,debit,7429,52368,2025-09-26 14:55:41
2430,100191,2025-04-27,debit,10701,41667,2025-10-10 14:55:41
2431,100191,2025-02-25,debit,8295,33372,2025-12-03 14:55:41
2432,100192,2025-02-06,debit,"2,129",7969,2025-11-15 14:55:41
2433,100192,2025-08-13,credit,15684,23653,2025-12-02 14:55:41
2434,100192,2025-08-18,debit,6391,17262,2025-08-16 14:55:41
2435,100192,2025-04-25,debit,"₹3,867",13395,2025-07-23 14:55:41
2436,100192,2025-06-12,debit,3068,10327,2025-07-29 14:55:41
2437,100192,2025-04-02,credit,13031,,2025-11-08 14:55:41
2438,100193,2025-05-10,credit,13054,39866,2025-10-02 14:55:41
2439,100193,2025-05-11,credit,5321,45187,2025-12-10 14:55:41
2440,100193,2025-08-16,debit,--,28596,2025-09-25 14:55:41
2441,100193,2025-13-40,,16007,28596,2026-01-07 14:55:41
2442,100193,2025-10-30,credit,2165,30761,2025-10-01 14:55:41
2443,100193,2025-09-02,debit,11036,19725,2025-10-30 14:55:41
2444,100193,2025-12-02,credit,8107,27832,2025-10-13 14:55:41
2445,100193,2025-12-11,debit,17513,10319,2025-11-27 14:55:41
2446,100193,2025-08-28,debit,16422,0,2025-12-21 14:55:41
2447,100193,2025-09-14,debit,18841,0,2025-10-26 14:55:41
2448,100193,2025-01-08,credit,7692,N/A,2025-07-13 14:55:41
2449,100194,2025-03-14,credit,N/A,43259,2025-10-23 14:55:41
2450,100194,2025-10-29,,N/A,43259,2026-01-06 14:55:41
2451,100194,2025-05-27,credit,"14,278",57537,2025-11-22 14:55:41
2452,100194,2025-03-22,credit,"₹19,544",77081,2025-12-10 14:55:41
2453,100194,2025-12-11,credit,5207,82288,2025-10-31 14:55:41
2454,100194,2025-03-11,,8729,82288,2025-11-28 14:55:41
2455,100194,2025-10-08,debit,17845,64443,2025-07-26 14:55:41
2456,100194,2025-01-27,debit,16773,47670,2025-07-25 14:55:41
2457,100194,2025-08-10,,359,47670,2025-07-27 14:55:41
2458,100194,2025-01-10,,N/A,47670,2025-12-01 14:55:41
2459,100194,2025-10-18,credit,7104,54774,2025-11-16 14:55:41
2460,100194,2025-06-06,,13728,--,2025-07-15 14:55:41
2461,100194,2025-08-29,credit,6505,61279,2025-09-29 14:55:41
2462,100195,2025-07-01,credit,9973,"13,985",2025-09-08 14:55:41
2463,100195,2025-09-16,,12852,13985,2025-08-13 14:55:41
2464,100195,2025-05-21,debit,,0,2025-07-07 14:55:41
2465,100195,2025-11-16,debit,2932,0,2025-07-31 14:55:41
2466,100195,2025-01-26,,17902,0,2025-12-17 14:55:41
2467,100195,2025-04-09,debit,"15,565",0,2025-09-13 14:55:41
2468,100195,06/11/2025,credit,"18,256",--,2026-01-10 14:55:41
2469,100195,2025-04-22,credit,,--,2025-10-16 14:55:41
2470,100196,2025-13-40,debit,,6464,2025-09-15 14:55:41
2471,100196,2025-05-07,credit,18198,24662,2025-10-20 14:55:41
2472,100196,2025-13-40,credit,15158,,2025-07-23 14:55:41
2473,100196,2025-02-24,,19265,39820,2025-11-24 14:55:41
2474,100196,2025-04-01,debit,10322,29498,2025-09-16 14:55:41
2475,100196,2025-02-08,debit,9528,"₹19,970",2026-01-03 14:55:41
2476,100196,21/12/2025,,15017,N/A,2025-11-13 14:55:41
2477,100197,2025-09-25,credit,18068,62111,2025-11-26 14:55:41
2478,100197,2025-07-15,,613,62111,2025-12-29 14:55:41
2479,100197,14/03/2025,,11678,"₹62,111",2025-12-07 14:55:41
2480,100197,2025-02-28,credit,14508,76619,2025-11-23 14:55:41
2481,100197,2025-07-18,debit,1070,75549,2025-09-29 14:55:41
2482,100197,2025-08-29,,"₹17,796",--,2025-11-30 14:55:41
2483,100197,2025-05-13,credit,14365,"89,914",2025-12-27 14:55:41
2484,100197,2025-06-24,credit,958,N/A,2025-11-07 14:55:41
2485,100197,2025-02-02,,11430,90872,2025-12-07 14:55:41
2486,100197,2025-08-01,debit,14833,76039,2026-01-05 14:55:41
2487,100197,2025-10-15,,7645,76039,2025-10-23 14:55:41
2488,100197,2025-04-30,debit,"10,937",--,2025-08-06 14:55:41
2489,100198,2025-03-13,,"₹6,340",16884,2025-10-17 14:55:41
2490,100198,2025-03-23,credit,6533,23417,2025-08-12 14:55:41
2491,100198,2025-07-07,credit,6057,29474,2025-11-09 14:55:41
2492,100198,2025-09-02,credit,3107,32581,2025-09-27 14:55:41
2493,100198,2025-09-20,,13488,32581,2025-11-13 14:55:41
2494,100198,2025-08-19,,19997,"32,581",2025-08-02 14:55:41
2495,100198,2025-10-24,credit,4272,36853,2025-10-05 14:55:41
2496,100198,2025-12-23,debit,15428,21425,2025-10-07 14:55:41
2497,100198,2025-02-20,debit,1478,19947,2025-09-16 14:55:41
2498,100198,2025-08-28,credit,4424,24371,2025-11-20 14:55:41
2499,100198,2025-09-17,credit,"₹14,631",39002,2025-10-19 14:55:41
2500,100198,2025-11-27,,6182,39002,2025-09-11 14:55:41
2501,100198,2025-08-24,credit,6431,45433,2025-12-07 14:55:41
2502,100198,2025-05-12,credit,8152,53585,2025-10-31 14:55:41
2503,100198,2025-05-28,,9571,53585,2025-07-07 14:55:41
2504,100198,2025-12-14,debit,4488,49097,2025-10-06 14:55:41
2505,100198,2025-03-22,debit,8356,40741,2026-01-17 14:55:41
2506,100198,2025-11-20,credit,2052,42793,2025-11-11 14:55:41
2507,100198,2025-03-11,credit,N/A,55261,2025-10-03 14:55:41
2508,100199,2025-10-13,debit,N/A,29452,2025-10-17 14:55:41
2509,100199,2025-03-03,,10242,"29,452",2025-10-23 14:55:41
2510,100199,2025-10-23,debit,9801,--,2025-08-09 14:55:41
2511,100199,2025-06-04,credit,10038,"29,689",2025-12-17 14:55:41
2512,100199,2025-07-29,debit,--,13397,2025-08-18 14:55:41
2513,100199,2025-08-16,credit,8496,21893,2025-09-13 14:55:41
2514,100199,2025-11-28,,4074,21893,2025-10-15 14:55:41
2515,100199,2025-13-40,credit,17535,--,2025-11-18 14:55:41
2516,100199,2025-08-28,,5820,"39,428",2025-12-13 14:55:41
2517,100199,2025-13-40,credit,15876,55304,2025-07-11 14:55:41
2518,100200,2025-11-21,debit,634,,2025-08-18 14:55:41
2519,100200,2025-05-06,,14810,"₹17,972",2026-01-01 14:55:41
2520,100200,2025-09-10,,"1,411",17972,2025-10-20 14:55:41
2521,100200,2025-02-23,credit,"₹5,596","23,568",2025-11-13 14:55:41
2522,100200,2025-04-07,debit,5608,17960,2025-09-09 14:55:41
2523,100200,2025-11-25,credit,"3,896","21,856",2025-08-13 14:55:41
2524,100200,2025-03-15,debit,1402,20454,2025-07-09 14:55:41
2525,100201,2025-01-18,credit,2410,,2025-09-18 14:55:41
2526,100201,2025-09-09,credit,8283,22436,2025-10-15 14:55:41
2527,100201,2025-12-28,debit,19827,2609,2025-09-28 14:55:41
2528,100201,2025-09-09,,16709,2609,2025-08-02 14:55:41
2529,100201,2025-11-26,,7047,2609,2025-10-15 14:55:41
2530,100201,2025-11-07,debit,"17,746",0,2025-11-18 14:55:41
2531,100201,2025-08-12,,1032,0,2025-10-11 14:55:41
2532,100201,2025-01-09,,13934,,2025-09-15 14:55:41
2533,100201,2025-02-12,credit,3053,--,2025-10-30 14:55:41
2534,100201,2025-05-28,credit,17448,5364,2025-09-11 14:55:41
2535,100201,2025-11-08,,7872,5364,2025-09-19 14:55:41
2536,100201,2025-10-31,debit,1447,3917,2025-07-03 14:55:41
2537,100201,26/04/2025,debit,8457,0,2025-10-25 14:55:41
2538,100202,2025-10-11,debit,13939,"8,750",2025-10-26 14:55:41
2539,100202,2025-03-23,debit,19499,0,2025-09-30 14:55:41
2540,100202,25/03/2025,credit,13222,2473,2025-12-12 14:55:41
2541,100202,2025-04-26,,,2473,2025-10-22 14:55:41
2542,100202,2025-02-13,credit,9469,11942,2025-07-24 14:55:41
2543,100202,2025-02-06,,6809,11942,2025-08-13 14:55:41
2544,100202,2025-02-07,debit,,"7,455",2026-01-12 14:55:41
2545,100202,2025-05-07,credit,"8,833",16288,2025-09-25 14:55:41
2546,100202,2025-13-40,,12730,N/A,2025-09-10 14:55:41
2547,100202,2025-02-23,,2361,"16,288",2025-07-13 14:55:41
2548,100203,17/09/2025,debit,9764,0,2025-09-29 14:55:41
2549,100203,2025-04-04,,720,0,2026-01-05 14:55:41
2550,100203,2025-12-18,credit,1229,0,2025-09-12 14:55:41
2551,100203,2025-08-27,debit,8069,0,2025-11-02 14:55:41
2552,100203,2025-01-31,credit,8398,0,2025-11-27 14:55:41
2553,100203,2025-02-27,credit,1855,0,2026-01-05 14:55:41
2554,100203,2025-03-12,credit,8375,7031,2025-12-31 14:55:41
2555,100203,2025-12-03,,10518,"₹7,031",2025-09-29 14:55:41
2556,100203,2025-08-06,credit,12832,19863,2025-11-02 14:55:41
2557,100203,2025-09-18,debit,14518,5345,2025-11-16 14:55:41
2558,100203,2025-05-12,,4650,5345,2025-08-21 14:55:41
2559,100203,2025-08-13,,10921,5345,2025-07-12 14:55:41
2560,100204,2025-11-15,credit,"₹15,075",N/A,2025-07-05 14:55:41
2561,100204,2025-02-14,,19515,49317,2025-07-16 14:55:41
2562,100204,2025-10-27,credit,19335,68652,2025-09-29 14:55:41
2563,100204,2025-06-15,credit,"8,007",76659,2025-12-09 14:55:41
2564,100204,2025-09-28,debit,16437,"60,222",2025-08-20 14:55:41
2565,100204,2025-09-08,,"₹11,559",60222,2025-07-10 14:55:41
2566,100204,2025-12-15,credit,14077,74299,2025-09-11 14:55:41
2567,100204,2025-01-31,,10344,"74,299",2025-11-17 14:55:41
2568,100204,2025-08-06,credit,"8,332","82,631",2025-08-12 14:55:41
2569,100204,2025-12-18,,3077,82631,2025-11-05 14:55:41
2570,100204,2025-09-16,,6793,82631,2025-10-23 14:55:41
2571,100204,2025-07-02,,1911,82631,2025-07-11 14:55:41
2572,100204,2025-12-22,debit,12153,70478,2025-08-21 14:55:41
2573,100204,2025-01-24,,8048,,2025-08-25 14:55:41
2574,100204,2025-06-11,credit,13743,84221,2025-11-30 14:55:41
2575,100204,2025-05-15,debit,2645,"81,576",2025-12-11 14:55:41
2576,100205,2025-08-20,,10420,38192,2025-09-05 14:55:41
2577,100205,2025-09-18,,"13,580",38192,2025-09-13 14:55:41
2578,100205,2025-05-15,,6913,N/A,2025-08-26 14:55:41
2579,100205,2025-08-06,debit,4562,33630,2025-07-18 14:55:41
2580,100205,2025-02-27,debit,"₹12,994",20636,2025-10-01 14:55:41
2581,100205,2025-12-17,,756,,2025-12-10 14:55:41
2582,100205,2025-01-08,debit,6378,14258,2025-10-09 14:55:41
2583,100205,2025-13-40,credit,"17,266",31524,2025-07-20 14:55:41
2584,100205,2025-03-24,debit,6859,24665,2025-11-01 14:55:41
2585,100205,2025-07-16,credit,10845,35510,2025-08-28 14:55:41
2586,100205,2025-03-20,credit,8157,43667,2025-07-21 14:55:41
2587,100205,2025-06-19,,13735,N/A,2025-07-31 14:55:41
2588,100205,2025-12-31,credit,--,46943,2026-01-10 14:55:41
2589,100205,2025-04-19,,13022,46943,2025-09-17 14:55:41
2590,100205,2025-02-08,,8269,46943,2025-11-29 14:55:41
2591,100205,2025-12-18,debit,1813,45130,2025-11-21 14:55:41
2592,100205,2025-04-23,debit,"₹6,685",38445,2025-12-16 14:55:41
2593,100205,2025-08-19,,11014,38445,2025-07-14 14:55:41
2594,100206,2025-09-15,debit,18400,8998,2025-12-10 14:55:41
2595,100206,2025-11-16,debit,17954,0,2025-11-18 14:55:41
2596,100206,2025-03-29,credit,2619,0,2025-12-26 14:55:41
2597,100206,2025-02-14,debit,11735,0,2025-12-14 14:55:41
2598,100206,2025-07-19,credit,18795,723,2025-12-15 14:55:41
2599,100206,2025-10-16,debit,N/A,0,2025-10-28 14:55:41
2600,100206,2025-13-40,debit,2717,0,2025-10-22 14:55:41
2601,100206,2025-01-19,,19291,0,2025-09-08 14:55:41
2602,100206,2025-04-18,,12147,,2025-12-19 14:55:41
2603,100206,2025-05-27,credit,"5,253",0,2025-11-20 14:55:41
2604,100206,2025-12-29,,16345,0,2025-11-21 14:55:41
2605,100206,2026-01-01,credit,"₹18,241","2,282",2025-08-12 14:55:41
2606,100206,2025-09-03,debit,7403,0,2025-11-14 14:55:41
2607,100206,2025-07-13,debit,13979,,2025-10-06 14:55:41
2608,100206,2025-06-17,debit,9604,0,2025-11-12 14:55:41
2609,100206,2025-08-20,credit,19894,0,2025-10-22 14:55:41
2610,100207,2025-12-02,,16425,37028,2025-09-11 14:55:41
2611,100207,2025-03-06,credit,5470,42498,2025-10-02 14:55:41
2612,100207,2025-05-21,debit,16858,25640,2025-12-25 14:55:41
2613,100207,2025-07-18,credit,10537,"36,177",2025-08-22 14:55:41
2614,100207,2025-01-19,debit,7069,29108,2025-11-19 14:55:41
2615,100207,2025-09-13,debit,8195,20913,2025-08-29 14:55:41
2616,100207,2025-02-24,credit,3716,24629,2025-12-12 14:55:41
2617,100207,2025-01-08,debit,9827,14802,2025-10-18 14:55:41
2618,100207,2025-02-24,credit,N/A,34103,2025-08-23 14:55:41
2619,100207,2025-13-40,,N/A,34103,2025-08-20 14:55:41
2620,100207,2025-13-40,credit,4771,38874,2025-09-29 14:55:41
2621,100207,2025-11-21,debit,5617,33257,2025-11-27 14:55:41
2622,100207,2025-06-09,credit,7161,40418,2025-11-04 14:55:41
2623,100207,2025-12-02,credit,899,--,2025-07-31 14:55:41
2624,100207,2025-11-17,,N/A,41317,2026-01-16 14:55:41
2625,100207,2025-06-29,debit,18525,22792,2025-09-19 14:55:41
2626,100207,2025-01-30,debit,14543,"8,249",2025-07-21 14:55:41
2627,100207,2025-12-08,,18309,"8,249",2025-09-26 14:55:41
2628,100208,2025-01-19,debit,16698,1984,2026-01-14 14:55:41
2629,100208,2025-09-09,,15999,1984,2025-12-04 14:55:41
2630,100208,2025-06-25,debit,2301,0,2025-07-23 14:55:41
2631,100208,2025-12-23,,10331,0,2025-11-02 14:55:41
2632,100208,2025-09-24,,4991,0,2025-08-24 14:55:41
2633,100208,2025-12-30,credit,"₹17,259",16942,2025-09-29 14:55:41
2634,100208,2025-05-09,credit,"18,007",34949,2026-01-08 14:55:41
2635,100208,2025-02-01,,13756,34949,2025-09-10 14:55:41
2636,100208,05/02/2025,,7518,34949,2025-09-30 14:55:41
2637,100208,2025-11-18,debit,11475,23474,2025-11-16 14:55:41
2638,100208,2025-07-05,credit,9338,32812,2025-10-23 14:55:41
2639,100208,2025-09-30,,,32812,2025-11-10 14:55:41
2640,100208,2025-03-17,debit,3105,29707,2025-07-25 14:55:41
2641,100208,2025-11-21,debit,19205,10502,2025-11-23 14:55:41
